idx	word_count	stratum	prompt	expected_kw	expected_difficulty
451	19	wc_16_30	Compute the sum of integer 13 and integer 21 and reply with the result as a single integer only.	34	1
452	19	wc_16_30	Compute the sum of integer 13 and integer 22 and reply with the result as a single integer only.	35	1
453	19	wc_16_30	Compute the sum of integer 13 and integer 23 and reply with the result as a single integer only.	36	1
454	19	wc_16_30	Compute the sum of integer 13 and integer 24 and reply with the result as a single integer only.	37	1
455	19	wc_16_30	Compute the sum of integer 13 and integer 25 and reply with the result as a single integer only.	38	1
456	19	wc_16_30	Compute the sum of integer 13 and integer 26 and reply with the result as a single integer only.	39	1
457	19	wc_16_30	Compute the sum of integer 13 and integer 27 and reply with the result as a single integer only.	40	1
458	19	wc_16_30	Compute the sum of integer 13 and integer 28 and reply with the result as a single integer only.	41	1
459	19	wc_16_30	Compute the sum of integer 13 and integer 29 and reply with the result as a single integer only.	42	1
460	19	wc_16_30	Compute the sum of integer 13 and integer 30 and reply with the result as a single integer only.	43	1
461	19	wc_16_30	Compute the sum of integer 14 and integer 11 and reply with the result as a single integer only.	25	1
462	19	wc_16_30	Compute the sum of integer 14 and integer 12 and reply with the result as a single integer only.	26	1
463	19	wc_16_30	Compute the sum of integer 14 and integer 13 and reply with the result as a single integer only.	27	1
464	19	wc_16_30	Compute the sum of integer 14 and integer 14 and reply with the result as a single integer only.	28	1
465	19	wc_16_30	Compute the sum of integer 14 and integer 15 and reply with the result as a single integer only.	29	1
466	19	wc_16_30	Compute the sum of integer 14 and integer 16 and reply with the result as a single integer only.	30	1
467	19	wc_16_30	Compute the sum of integer 14 and integer 17 and reply with the result as a single integer only.	31	1
468	19	wc_16_30	Compute the sum of integer 14 and integer 18 and reply with the result as a single integer only.	32	1
469	19	wc_16_30	Compute the sum of integer 14 and integer 19 and reply with the result as a single integer only.	33	1
470	19	wc_16_30	Compute the sum of integer 14 and integer 20 and reply with the result as a single integer only.	34	1
471	19	wc_16_30	Compute the sum of integer 14 and integer 21 and reply with the result as a single integer only.	35	1
472	19	wc_16_30	Compute the sum of integer 14 and integer 22 and reply with the result as a single integer only.	36	1
473	19	wc_16_30	Compute the sum of integer 14 and integer 23 and reply with the result as a single integer only.	37	1
474	19	wc_16_30	Compute the sum of integer 14 and integer 24 and reply with the result as a single integer only.	38	1
475	19	wc_16_30	Compute the sum of integer 14 and integer 25 and reply with the result as a single integer only.	39	1
476	19	wc_16_30	Compute the sum of integer 14 and integer 26 and reply with the result as a single integer only.	40	1
477	19	wc_16_30	Compute the sum of integer 14 and integer 27 and reply with the result as a single integer only.	41	1
478	19	wc_16_30	Compute the sum of integer 14 and integer 28 and reply with the result as a single integer only.	42	1
479	19	wc_16_30	Compute the sum of integer 14 and integer 29 and reply with the result as a single integer only.	43	1
480	19	wc_16_30	Compute the sum of integer 14 and integer 30 and reply with the result as a single integer only.	44	1
481	19	wc_16_30	Compute the sum of integer 15 and integer 11 and reply with the result as a single integer only.	26	1
482	19	wc_16_30	Compute the sum of integer 15 and integer 12 and reply with the result as a single integer only.	27	1
483	19	wc_16_30	Compute the sum of integer 15 and integer 13 and reply with the result as a single integer only.	28	1
484	19	wc_16_30	Compute the sum of integer 15 and integer 14 and reply with the result as a single integer only.	29	1
485	19	wc_16_30	Compute the sum of integer 15 and integer 15 and reply with the result as a single integer only.	30	1
486	19	wc_16_30	Compute the sum of integer 15 and integer 16 and reply with the result as a single integer only.	31	1
487	19	wc_16_30	Compute the sum of integer 15 and integer 17 and reply with the result as a single integer only.	32	1
488	19	wc_16_30	Compute the sum of integer 15 and integer 18 and reply with the result as a single integer only.	33	1
489	19	wc_16_30	Compute the sum of integer 15 and integer 19 and reply with the result as a single integer only.	34	1
490	19	wc_16_30	Compute the sum of integer 15 and integer 20 and reply with the result as a single integer only.	35	1
491	19	wc_16_30	Compute the sum of integer 15 and integer 21 and reply with the result as a single integer only.	36	1
492	19	wc_16_30	Compute the sum of integer 15 and integer 22 and reply with the result as a single integer only.	37	1
493	19	wc_16_30	Compute the sum of integer 15 and integer 23 and reply with the result as a single integer only.	38	1
494	19	wc_16_30	Compute the sum of integer 15 and integer 24 and reply with the result as a single integer only.	39	1
495	19	wc_16_30	Compute the sum of integer 15 and integer 25 and reply with the result as a single integer only.	40	1
496	19	wc_16_30	Compute the sum of integer 15 and integer 26 and reply with the result as a single integer only.	41	1
497	19	wc_16_30	Compute the sum of integer 15 and integer 27 and reply with the result as a single integer only.	42	1
498	19	wc_16_30	Compute the sum of integer 15 and integer 28 and reply with the result as a single integer only.	43	1
499	19	wc_16_30	Compute the sum of integer 15 and integer 29 and reply with the result as a single integer only.	44	1
500	19	wc_16_30	Compute the sum of integer 15 and integer 30 and reply with the result as a single integer only.	45	1
501	19	wc_16_30	Compute the sum of integer 16 and integer 11 and reply with the result as a single integer only.	27	1
502	19	wc_16_30	Compute the sum of integer 16 and integer 12 and reply with the result as a single integer only.	28	1
503	19	wc_16_30	Compute the sum of integer 16 and integer 13 and reply with the result as a single integer only.	29	1
504	19	wc_16_30	Compute the sum of integer 16 and integer 14 and reply with the result as a single integer only.	30	1
505	19	wc_16_30	Compute the sum of integer 16 and integer 15 and reply with the result as a single integer only.	31	1
506	19	wc_16_30	Compute the sum of integer 16 and integer 16 and reply with the result as a single integer only.	32	1
507	19	wc_16_30	Compute the sum of integer 16 and integer 17 and reply with the result as a single integer only.	33	1
508	19	wc_16_30	Compute the sum of integer 16 and integer 18 and reply with the result as a single integer only.	34	1
509	19	wc_16_30	Compute the sum of integer 16 and integer 19 and reply with the result as a single integer only.	35	1
510	19	wc_16_30	Compute the sum of integer 16 and integer 20 and reply with the result as a single integer only.	36	1
511	19	wc_16_30	Compute the sum of integer 16 and integer 21 and reply with the result as a single integer only.	37	1
512	19	wc_16_30	Compute the sum of integer 16 and integer 22 and reply with the result as a single integer only.	38	1
513	19	wc_16_30	Compute the sum of integer 16 and integer 23 and reply with the result as a single integer only.	39	1
514	19	wc_16_30	Compute the sum of integer 16 and integer 24 and reply with the result as a single integer only.	40	1
515	19	wc_16_30	Compute the sum of integer 16 and integer 25 and reply with the result as a single integer only.	41	1
516	19	wc_16_30	Compute the sum of integer 16 and integer 26 and reply with the result as a single integer only.	42	1
517	19	wc_16_30	Compute the sum of integer 16 and integer 27 and reply with the result as a single integer only.	43	1
518	19	wc_16_30	Compute the sum of integer 16 and integer 28 and reply with the result as a single integer only.	44	1
519	19	wc_16_30	Compute the sum of integer 16 and integer 29 and reply with the result as a single integer only.	45	1
520	19	wc_16_30	Compute the sum of integer 16 and integer 30 and reply with the result as a single integer only.	46	1
521	19	wc_16_30	Compute the sum of integer 17 and integer 11 and reply with the result as a single integer only.	28	1
522	19	wc_16_30	Compute the sum of integer 17 and integer 12 and reply with the result as a single integer only.	29	1
523	19	wc_16_30	Compute the sum of integer 17 and integer 13 and reply with the result as a single integer only.	30	1
524	19	wc_16_30	Compute the sum of integer 17 and integer 14 and reply with the result as a single integer only.	31	1
525	19	wc_16_30	Compute the sum of integer 17 and integer 15 and reply with the result as a single integer only.	32	1
526	19	wc_16_30	Compute the sum of integer 17 and integer 16 and reply with the result as a single integer only.	33	1
527	19	wc_16_30	Compute the sum of integer 17 and integer 17 and reply with the result as a single integer only.	34	1
528	19	wc_16_30	Compute the sum of integer 17 and integer 18 and reply with the result as a single integer only.	35	1
529	19	wc_16_30	Compute the sum of integer 17 and integer 19 and reply with the result as a single integer only.	36	1
530	19	wc_16_30	Compute the sum of integer 17 and integer 20 and reply with the result as a single integer only.	37	1
531	19	wc_16_30	Compute the sum of integer 17 and integer 21 and reply with the result as a single integer only.	38	1
532	19	wc_16_30	Compute the sum of integer 17 and integer 22 and reply with the result as a single integer only.	39	1
533	19	wc_16_30	Compute the sum of integer 17 and integer 23 and reply with the result as a single integer only.	40	1
534	19	wc_16_30	Compute the sum of integer 17 and integer 24 and reply with the result as a single integer only.	41	1
535	19	wc_16_30	Compute the sum of integer 17 and integer 25 and reply with the result as a single integer only.	42	1
536	19	wc_16_30	Compute the sum of integer 17 and integer 26 and reply with the result as a single integer only.	43	1
537	19	wc_16_30	Compute the sum of integer 17 and integer 27 and reply with the result as a single integer only.	44	1
538	19	wc_16_30	Compute the sum of integer 17 and integer 28 and reply with the result as a single integer only.	45	1
539	19	wc_16_30	Compute the sum of integer 17 and integer 29 and reply with the result as a single integer only.	46	1
540	19	wc_16_30	Compute the sum of integer 17 and integer 30 and reply with the result as a single integer only.	47	1
541	19	wc_16_30	Compute the sum of integer 18 and integer 11 and reply with the result as a single integer only.	29	1
542	19	wc_16_30	Compute the sum of integer 18 and integer 12 and reply with the result as a single integer only.	30	1
543	19	wc_16_30	Compute the sum of integer 18 and integer 13 and reply with the result as a single integer only.	31	1
544	19	wc_16_30	Compute the sum of integer 18 and integer 14 and reply with the result as a single integer only.	32	1
545	19	wc_16_30	Compute the sum of integer 18 and integer 15 and reply with the result as a single integer only.	33	1
546	19	wc_16_30	Compute the sum of integer 18 and integer 16 and reply with the result as a single integer only.	34	1
547	19	wc_16_30	Compute the sum of integer 18 and integer 17 and reply with the result as a single integer only.	35	1
548	19	wc_16_30	Compute the sum of integer 18 and integer 18 and reply with the result as a single integer only.	36	1
549	19	wc_16_30	Compute the sum of integer 18 and integer 19 and reply with the result as a single integer only.	37	1
550	19	wc_16_30	Compute the sum of integer 18 and integer 20 and reply with the result as a single integer only.	38	1
551	19	wc_16_30	Compute the sum of integer 18 and integer 21 and reply with the result as a single integer only.	39	1
552	19	wc_16_30	Compute the sum of integer 18 and integer 22 and reply with the result as a single integer only.	40	1
553	19	wc_16_30	Compute the sum of integer 18 and integer 23 and reply with the result as a single integer only.	41	1
554	19	wc_16_30	Compute the sum of integer 18 and integer 24 and reply with the result as a single integer only.	42	1
555	19	wc_16_30	Compute the sum of integer 18 and integer 25 and reply with the result as a single integer only.	43	1
556	19	wc_16_30	Compute the sum of integer 18 and integer 26 and reply with the result as a single integer only.	44	1
557	19	wc_16_30	Compute the sum of integer 18 and integer 27 and reply with the result as a single integer only.	45	1
558	19	wc_16_30	Compute the sum of integer 18 and integer 28 and reply with the result as a single integer only.	46	1
559	19	wc_16_30	Compute the sum of integer 18 and integer 29 and reply with the result as a single integer only.	47	1
560	19	wc_16_30	Compute the sum of integer 18 and integer 30 and reply with the result as a single integer only.	48	1
561	19	wc_16_30	Compute the sum of integer 19 and integer 11 and reply with the result as a single integer only.	30	1
562	19	wc_16_30	Compute the sum of integer 19 and integer 12 and reply with the result as a single integer only.	31	1
563	19	wc_16_30	Compute the sum of integer 19 and integer 13 and reply with the result as a single integer only.	32	1
564	19	wc_16_30	Compute the sum of integer 19 and integer 14 and reply with the result as a single integer only.	33	1
565	19	wc_16_30	Compute the sum of integer 19 and integer 15 and reply with the result as a single integer only.	34	1
566	19	wc_16_30	Compute the sum of integer 19 and integer 16 and reply with the result as a single integer only.	35	1
567	19	wc_16_30	Compute the sum of integer 19 and integer 17 and reply with the result as a single integer only.	36	1
568	19	wc_16_30	Compute the sum of integer 19 and integer 18 and reply with the result as a single integer only.	37	1
569	19	wc_16_30	Compute the sum of integer 19 and integer 19 and reply with the result as a single integer only.	38	1
570	19	wc_16_30	Compute the sum of integer 19 and integer 20 and reply with the result as a single integer only.	39	1
571	19	wc_16_30	Compute the sum of integer 19 and integer 21 and reply with the result as a single integer only.	40	1
572	19	wc_16_30	Compute the sum of integer 19 and integer 22 and reply with the result as a single integer only.	41	1
573	19	wc_16_30	Compute the sum of integer 19 and integer 23 and reply with the result as a single integer only.	42	1
574	19	wc_16_30	Compute the sum of integer 19 and integer 24 and reply with the result as a single integer only.	43	1
575	19	wc_16_30	Compute the sum of integer 19 and integer 25 and reply with the result as a single integer only.	44	1
576	19	wc_16_30	Compute the sum of integer 19 and integer 26 and reply with the result as a single integer only.	45	1
577	19	wc_16_30	Compute the sum of integer 19 and integer 27 and reply with the result as a single integer only.	46	1
578	19	wc_16_30	Compute the sum of integer 19 and integer 28 and reply with the result as a single integer only.	47	1
579	19	wc_16_30	Compute the sum of integer 19 and integer 29 and reply with the result as a single integer only.	48	1
580	19	wc_16_30	Compute the sum of integer 19 and integer 30 and reply with the result as a single integer only.	49	1
581	19	wc_16_30	Compute the sum of integer 20 and integer 11 and reply with the result as a single integer only.	31	1
582	19	wc_16_30	Compute the sum of integer 20 and integer 12 and reply with the result as a single integer only.	32	1
583	19	wc_16_30	Compute the sum of integer 20 and integer 13 and reply with the result as a single integer only.	33	1
584	19	wc_16_30	Compute the sum of integer 20 and integer 14 and reply with the result as a single integer only.	34	1
585	19	wc_16_30	Compute the sum of integer 20 and integer 15 and reply with the result as a single integer only.	35	1
586	19	wc_16_30	Compute the sum of integer 20 and integer 16 and reply with the result as a single integer only.	36	1
587	19	wc_16_30	Compute the sum of integer 20 and integer 17 and reply with the result as a single integer only.	37	1
588	19	wc_16_30	Compute the sum of integer 20 and integer 18 and reply with the result as a single integer only.	38	1
589	19	wc_16_30	Compute the sum of integer 20 and integer 19 and reply with the result as a single integer only.	39	1
590	19	wc_16_30	Compute the sum of integer 20 and integer 20 and reply with the result as a single integer only.	40	1
591	19	wc_16_30	Compute the sum of integer 20 and integer 21 and reply with the result as a single integer only.	41	1
592	19	wc_16_30	Compute the sum of integer 20 and integer 22 and reply with the result as a single integer only.	42	1
593	19	wc_16_30	Compute the sum of integer 20 and integer 23 and reply with the result as a single integer only.	43	1
594	19	wc_16_30	Compute the sum of integer 20 and integer 24 and reply with the result as a single integer only.	44	1
595	19	wc_16_30	Compute the sum of integer 20 and integer 25 and reply with the result as a single integer only.	45	1
596	19	wc_16_30	Compute the sum of integer 20 and integer 26 and reply with the result as a single integer only.	46	1
597	19	wc_16_30	Compute the sum of integer 20 and integer 27 and reply with the result as a single integer only.	47	1
598	19	wc_16_30	Compute the sum of integer 20 and integer 28 and reply with the result as a single integer only.	48	1
599	19	wc_16_30	Compute the sum of integer 20 and integer 29 and reply with the result as a single integer only.	49	1
600	19	wc_16_30	Compute the sum of integer 20 and integer 30 and reply with the result as a single integer only.	50	1
601	18	wc_16_30	Multiply integer 2 by integer 2 and reply with the resulting integer value as a single number only.	4	2
602	18	wc_16_30	Multiply integer 2 by integer 3 and reply with the resulting integer value as a single number only.	6	2
603	18	wc_16_30	Multiply integer 2 by integer 4 and reply with the resulting integer value as a single number only.	8	2
604	18	wc_16_30	Multiply integer 2 by integer 5 and reply with the resulting integer value as a single number only.	10	2
605	18	wc_16_30	Multiply integer 2 by integer 6 and reply with the resulting integer value as a single number only.	12	2
606	18	wc_16_30	Multiply integer 2 by integer 7 and reply with the resulting integer value as a single number only.	14	2
607	18	wc_16_30	Multiply integer 2 by integer 8 and reply with the resulting integer value as a single number only.	16	2
608	18	wc_16_30	Multiply integer 2 by integer 9 and reply with the resulting integer value as a single number only.	18	2
609	18	wc_16_30	Multiply integer 2 by integer 10 and reply with the resulting integer value as a single number only.	20	2
610	18	wc_16_30	Multiply integer 2 by integer 11 and reply with the resulting integer value as a single number only.	22	2
611	18	wc_16_30	Multiply integer 2 by integer 12 and reply with the resulting integer value as a single number only.	24	2
612	18	wc_16_30	Multiply integer 2 by integer 13 and reply with the resulting integer value as a single number only.	26	2
613	18	wc_16_30	Multiply integer 2 by integer 14 and reply with the resulting integer value as a single number only.	28	2
